Id,Tag
31564,O
31565,O
31566,O
31567,O
31568,O
31569,O
31570,O
31571,O
31572,O
31573,O
31574,O
31575,O
31576,O
31577,B-ORGANIZACAO
31578,O
31579,O
31580,O
31581,O
31582,O
31583,O
31584,B-LEGISLACAO
31585,I-LEGISLACAO
31586,O
31587,B-PESSOA
31588,I-PESSOA
31589,I-PESSOA
31590,O
31591,O
31592,O
31593,O
31594,B-JURISPRUDENCIA
31595,I-JURISPRUDENCIA
31596,I-JURISPRUDENCIA
31597,O
31598,O
31599,O
31600,O
31601,O
31602,B-TEMPO
31603,O
31604,O
31605,O
31606,O
31607,O
31608,O
31609,O
31610,O
31611,O
31612,B-LEGISLACAO
31613,I-LEGISLACAO
31614,O
31615,O
31616,O
31617,O
31618,O
31619,O
31620,O
31621,O
31622,O
31623,O
31624,O
31625,O
31626,O
31627,O
31628,O
31629,O
31630,O
31631,O
31632,O
31633,O
31634,O
31635,O
31636,O
31637,O
31638,O
31639,O
31640,O
31641,O
31642,O
31643,O
31644,B-JURISPRUDENCIA
31645,O
31646,O
31647,O
31648,O
31649,O
31650,O
31651,O
31652,O
31653,O
31654,O
31655,B-ORGANIZACAO
31656,O
31657,O
31658,O
31659,O
31660,O
31661,O
31662,O
31663,O
31664,B-LEGISLACAO
31665,I-LEGISLACAO
31666,O
31667,O
31668,O
31669,O
31670,O
31671,O
31672,O
31673,O
31674,O
31675,O
31676,O
31677,O
31678,O
31679,O
31680,O
31681,O
31682,O
31683,O
31684,O
31685,O
31686,O
31687,O
31688,O
31689,O
31690,O
31691,O
31692,O
31693,O
31694,O
31695,O
31696,O
31697,O
31698,O
31699,O
31700,O
31701,O
31702,O
31703,O
31704,O
31705,O
31706,O
31707,O
31708,O
31709,O
31710,O
31711,O
31712,O
31713,O
31714,O
31715,O
31716,O
31717,O
31718,O
31719,O
31720,O
31721,O
31722,O
31723,O
31724,O
31725,O
31726,O
31727,O
31728,O
31729,O
31730,O
31731,B-LEGISLACAO
31732,I-LEGISLACAO
31733,I-LEGISLACAO
31734,I-LEGISLACAO
31735,I-LEGISLACAO
31736,O
31737,O
31738,O
31739,O
31740,O
31741,O
31742,O
31743,O
31744,O
31745,O
31746,O
31747,O
31748,O
31749,O
31750,O
31751,O
31752,O
31753,O
31754,O
31755,O
31756,O
31757,O
31758,O
31759,O
31760,O
31761,O
31762,O
31763,O
31764,O
31765,O
31766,O
31767,O
31768,O
31769,O
31770,O
31771,O
31772,O
31773,O
31774,O
31775,O
31776,O
31777,O
31778,O
31779,O
31780,O
31781,O
31782,O
31783,O
31784,B-LEGISLACAO
31785,I-LEGISLACAO
31786,I-LEGISLACAO
31787,I-LEGISLACAO
31788,O
31789,O
31790,O
31791,B-TEMPO
31792,O
31793,O
31794,O
31795,O
31796,O
31797,O
31798,O
31799,O
31800,O
31801,O
31802,O
31803,O
31804,O
31805,O
31806,O
31807,O
31808,O
31809,O
31810,O
31811,O
31812,O
31813,O
31814,O
31815,O
31816,O
31817,O
31818,O
31819,O
31820,O
31821,O
31822,B-TEMPO
31823,O
31824,O
31825,O
31826,O
31827,O
31828,O
31829,O
31830,O
31831,O
31832,O
31833,O
31834,O
31835,O
31836,O
31837,O
31838,O
31839,O
31840,O
31841,O
31842,O
31843,O
31844,O
31845,O
31846,O
31847,O
31848,O
31849,O
31850,O
31851,O
31852,O
31853,O
31854,O
31855,O
31856,O
31857,O
31858,O
31859,O
31860,O
31861,O
31862,O
31863,O
31864,B-JURISPRUDENCIA
31865,O
31866,O
31867,O
31868,O
31869,O
31870,O
31871,O
31872,O
31873,O
31874,O
31875,O
31876,O
31877,O
31878,O
31879,O
31880,O
31881,O
31882,O
31883,O
31884,O
31885,O
31886,O
31887,O
31888,O
31889,O
31890,O
31891,O
31892,O
31893,O
31894,O
31895,O
31896,O
31897,O
31898,O
31899,O
31900,O
31901,O
31902,O
31903,O
31904,O
31905,O
31906,O
31907,B-LEGISLACAO
31908,I-LEGISLACAO
31909,I-LEGISLACAO
31910,I-LEGISLACAO
31911,I-LEGISLACAO
31912,I-LEGISLACAO
31913,I-LEGISLACAO
31914,I-LEGISLACAO
31915,I-LEGISLACAO
31916,I-LEGISLACAO
31917,I-LEGISLACAO
31918,O
31919,O
31920,B-LEGISLACAO
31921,I-LEGISLACAO
31922,I-LEGISLACAO
31923,I-LEGISLACAO
31924,I-LEGISLACAO
31925,I-LEGISLACAO
31926,I-LEGISLACAO
31927,I-LEGISLACAO
31928,I-LEGISLACAO
31929,I-LEGISLACAO
31930,I-LEGISLACAO
31931,O
31932,O
31933,O
31934,O
31935,O
31936,O
31937,O
31938,O
31939,O
31940,O
31941,B-LEGISLACAO
31942,I-LEGISLACAO
31943,I-LEGISLACAO
31944,I-LEGISLACAO
31945,I-LEGISLACAO
31946,I-LEGISLACAO
31947,I-LEGISLACAO
31948,I-LEGISLACAO
31949,I-LEGISLACAO
31950,I-LEGISLACAO
31951,I-LEGISLACAO
31952,O
31953,O
31954,O
31955,O
31956,B-ORGANIZACAO
31957,O
31958,O
31959,O
31960,O
31961,O
31962,O
31963,O
31964,O
31965,O
31966,O
31967,O
31968,O
31969,O
31970,O
31971,O
31972,O
31973,O
31974,O
31975,O
31976,O
31977,O
31978,O
31979,O
31980,O
31981,O
31982,O
31983,O
31984,O
31985,O
31986,O
31987,O
31988,O
31989,O
31990,O
31991,O
31992,O
31993,O
31994,O
31995,O
31996,O
31997,O
31998,O
31999,O
32000,O
32001,O
32002,O
32003,O
32004,O
32005,O
32006,O
32007,O
32008,O
32009,O
32010,O
32011,O
32012,O
32013,O
32014,O
32015,B-ORGANIZACAO
32016,I-ORGANIZACAO
32017,I-ORGANIZACAO
32018,I-ORGANIZACAO
32019,O
32020,O
32021,O
32022,O
32023,O
32024,O
32025,O
32026,O
32027,O
32028,O
32029,O
32030,O
32031,O
32032,O
32033,O
32034,O
32035,O
32036,O
32037,O
32038,O
32039,O
32040,O
32041,O
32042,O
32043,O
32044,B-JURISPRUDENCIA
32045,I-JURISPRUDENCIA
32046,I-JURISPRUDENCIA
32047,O
32048,O
32049,O
32050,O
32051,O
32052,O
32053,O
32054,O
32055,O
32056,O
32057,O
32058,O
32059,O
32060,O
32061,O
32062,O
32063,O
32064,O
32065,O
32066,O
32067,O
32068,B-LEGISLACAO
32069,I-LEGISLACAO
32070,I-LEGISLACAO
32071,I-LEGISLACAO
32072,I-LEGISLACAO
32073,I-LEGISLACAO
32074,I-LEGISLACAO
32075,I-LEGISLACAO
32076,I-LEGISLACAO
32077,I-LEGISLACAO
32078,O
32079,O
32080,O
32081,O
32082,O
32083,O
32084,O
32085,O
32086,O
32087,B-LEGISLACAO
32088,I-LEGISLACAO
32089,I-LEGISLACAO
32090,I-LEGISLACAO
32091,I-LEGISLACAO
32092,I-LEGISLACAO
32093,I-LEGISLACAO
32094,I-LEGISLACAO
32095,I-LEGISLACAO
32096,I-LEGISLACAO
32097,I-LEGISLACAO
32098,I-LEGISLACAO
32099,O
32100,O
32101,O
32102,O
32103,O
32104,O
32105,O
32106,O
32107,O
32108,O
32109,O
32110,O
32111,O
32112,O
32113,O
32114,O
32115,O
32116,O
32117,O
32118,O
32119,O
32120,O
32121,O
32122,O
32123,O
32124,O
32125,O
32126,O
32127,O
32128,O
32129,O
32130,O
32131,O
32132,O
32133,O
32134,O
32135,O
32136,O
32137,O
32138,O
32139,O
32140,O
32141,O
32142,O
32143,O
32144,O
32145,O
32146,O
32147,O
32148,O
32149,O
32150,O
32151,O
32152,O
32153,O
32154,O
32155,B-ORGANIZACAO
32156,O
32157,O
32158,O
32159,O
32160,O
32161,O
32162,O
32163,O
32164,O
32165,O
32166,O
32167,O
32168,O
32169,O
32170,O
32171,O
32172,O
32173,O
32174,O
32175,O
32176,O
32177,O
32178,O
32179,O
32180,O
32181,O
32182,O
32183,B-LEGISLACAO
32184,I-LEGISLACAO
32185,I-LEGISLACAO
32186,I-LEGISLACAO
32187,I-LEGISLACAO
32188,I-LEGISLACAO
32189,I-LEGISLACAO
32190,O
32191,B-LEGISLACAO
32192,I-LEGISLACAO
32193,I-LEGISLACAO
32194,I-LEGISLACAO
32195,O
32196,O
32197,O
32198,O
32199,O
32200,O
32201,O
32202,O
32203,O
32204,B-ORGANIZACAO
32205,O
32206,O
32207,O
32208,O
32209,O
32210,O
32211,O
32212,O
32213,B-LEGISLACAO
32214,I-LEGISLACAO
32215,O
32216,O
32217,O
32218,O
32219,O
32220,O
32221,O
32222,O
32223,O
32224,O
32225,O
32226,O
32227,O
32228,O
32229,O
32230,O
32231,O
32232,O
32233,O
32234,O
32235,O
32236,O
32237,O
32238,O
32239,O
32240,O
32241,O
32242,O
32243,O
32244,O
32245,O
32246,O
32247,O
32248,O
32249,O
32250,O
32251,O
32252,O
32253,O
32254,B-JURISPRUDENCIA
32255,I-JURISPRUDENCIA
32256,I-JURISPRUDENCIA
32257,O
32258,O
32259,O
32260,O
32261,O
32262,O
32263,O
32264,O
32265,O
32266,O
32267,O
32268,O
32269,O
32270,O
32271,O
32272,O
32273,O
32274,O
32275,O
32276,O
32277,O
32278,O
32279,O
32280,O
32281,O
32282,O
32283,O
32284,O
32285,B-JURISPRUDENCIA
32286,I-JURISPRUDENCIA
32287,I-JURISPRUDENCIA
32288,I-JURISPRUDENCIA
32289,I-JURISPRUDENCIA
32290,O
32291,B-LOCAL
32292,I-LOCAL
32293,I-LOCAL
32294,I-LOCAL
32295,O
32296,O
32297,O
32298,O
32299,O
32300,O
32301,O
32302,O
32303,B-PESSOA
32304,I-PESSOA
32305,O
32306,O
32307,O
32308,O
32309,B-ORGANIZACAO
32310,I-ORGANIZACAO
32311,O
32312,O
32313,O
32314,B-TEMPO
32315,O
32316,O
32317,O
32318,O
32319,O
32320,O
32321,O
32322,O
32323,O
32324,O
32325,O
32326,O
32327,O
32328,O
32329,O
32330,O
32331,O
32332,O
32333,O
32334,O
32335,O
32336,O
32337,O
32338,O
32339,O
32340,O
32341,O
32342,O
32343,O
32344,O
32345,O
32346,O
32347,O
32348,O
32349,O
32350,O
32351,O
32352,O
32353,O
32354,O
32355,O
32356,O
32357,O
32358,O
32359,O
32360,O
32361,O
32362,O
32363,O
32364,O
32365,O
32366,O
32367,B-LEGISLACAO
32368,I-LEGISLACAO
32369,I-LEGISLACAO
32370,I-LEGISLACAO
32371,I-LEGISLACAO
32372,O
32373,O
32374,O
32375,O
32376,O
32377,O
32378,O
32379,O
32380,O
32381,O
32382,O
32383,O
32384,B-ORGANIZACAO
32385,O
32386,O
32387,O
32388,O
32389,O
32390,O
32391,O
32392,O
32393,B-LEGISLACAO
32394,I-LEGISLACAO
32395,I-LEGISLACAO
32396,O
32397,O
32398,O
32399,O
32400,O
32401,O
32402,O
32403,O
32404,O
32405,O
32406,O
32407,O
32408,O
32409,O
32410,O
32411,O
32412,O
32413,O
32414,O
32415,O
32416,O
32417,O
32418,O
32419,O
32420,O
32421,O
32422,O
32423,O
32424,O
32425,O
32426,O
32427,O
32428,O
32429,B-LEGISLACAO
32430,I-LEGISLACAO
32431,I-LEGISLACAO
32432,I-LEGISLACAO
32433,I-LEGISLACAO
32434,O
32435,O
32436,O
32437,O
32438,O
32439,O
32440,O
32441,O
32442,O
32443,O
32444,O
32445,O
32446,O
32447,O
32448,O
32449,O
32450,O
32451,O
32452,O
32453,O
32454,O
32455,O
32456,O
32457,O
32458,O
32459,O
32460,O
32461,O
32462,O
32463,O
32464,O
32465,O
32466,O
32467,O
32468,O
32469,O
32470,O
32471,O
32472,O
32473,O
32474,O
32475,O
32476,O
32477,O
32478,O
32479,O
32480,O
32481,O
32482,O
32483,O
32484,O
32485,O
32486,O
32487,O
32488,O
32489,O
32490,O
32491,O
32492,O
32493,O
32494,O
32495,O
32496,O
32497,O
32498,O
32499,O
32500,O
32501,O
32502,O
32503,O
32504,O
32505,O
32506,O
32507,O
32508,O
32509,O
32510,O
32511,O
32512,O
32513,O
32514,O
32515,O
32516,O
32517,O
32518,O
32519,O
32520,O
32521,O
32522,O
32523,B-TEMPO
32524,O
32525,O
32526,O
32527,O
32528,O
32529,O
32530,O
32531,O
32532,B-LEGISLACAO
32533,I-LEGISLACAO
32534,I-LEGISLACAO
32535,I-LEGISLACAO
32536,I-LEGISLACAO
32537,O
32538,O
32539,O
32540,O
32541,B-LEGISLACAO
32542,I-LEGISLACAO
32543,I-LEGISLACAO
32544,I-LEGISLACAO
32545,O
32546,O
32547,B-TEMPO
32548,O
32549,O
32550,O
32551,O
32552,O
32553,O
32554,B-ORGANIZACAO
32555,O
32556,O
32557,O
32558,O
32559,B-TEMPO
32560,O
32561,O
32562,B-TEMPO
32563,O
32564,O
32565,O
32566,O
32567,O
32568,O
32569,O
32570,O
32571,O
32572,O
32573,O
32574,O
32575,O
32576,O
32577,O
32578,O
32579,O
32580,O
32581,O
32582,O
32583,O
32584,O
32585,O
32586,O
32587,O
32588,O
32589,O
32590,O
32591,O
32592,O
32593,O
32594,O
32595,O
32596,O
32597,O
32598,O
32599,O
32600,O
32601,O
32602,O
32603,O
32604,O
32605,O
32606,O
32607,B-LEGISLACAO
32608,I-LEGISLACAO
32609,I-LEGISLACAO
32610,O
32611,O
32612,B-TEMPO
32613,I-TEMPO
32614,I-TEMPO
32615,I-TEMPO
32616,I-TEMPO
32617,O
32618,O
32619,O
32620,O
32621,O
32622,O
32623,O
32624,O
32625,O
32626,O
32627,O
32628,O
32629,O
32630,O
32631,O
32632,O
32633,O
32634,O
32635,O
32636,O
32637,O
32638,O
32639,O
32640,O
32641,O
32642,O
32643,O
32644,O
32645,O
32646,O
32647,O
32648,O
32649,O
32650,O
32651,O
32652,O
32653,O
32654,O
32655,O
32656,O
32657,O
32658,O
32659,O
32660,O
32661,O
32662,O
32663,O
32664,O
32665,O
32666,O
32667,O
32668,O
32669,O
32670,O
32671,O
32672,O
32673,O
32674,O
32675,O
32676,O
32677,O
32678,O
32679,O
32680,O
32681,O
32682,O
32683,O
32684,O
32685,O
32686,O
32687,O
32688,O
32689,O
32690,O
32691,O
32692,O
32693,O
32694,O
32695,O
32696,O
32697,O
32698,O
32699,O
32700,O
32701,O
32702,O
32703,O
32704,O
32705,O
32706,O
32707,O
32708,O
32709,O
32710,O
32711,O
32712,O
32713,O
32714,O
32715,O
32716,O
32717,O
32718,O
32719,O
32720,O
32721,O
32722,O
32723,O
32724,O
32725,O
32726,O
32727,O
32728,O
32729,O
32730,O
32731,O
32732,O
32733,O
32734,O
32735,O
32736,O
32737,O
32738,O
32739,O
32740,O
32741,O
32742,O
32743,O
32744,O
32745,O
32746,O
32747,O
32748,O
32749,O
32750,O
32751,O
32752,O
32753,O
32754,O
32755,O
32756,O
32757,O
32758,O
32759,O
32760,O
32761,O
32762,O
32763,O
32764,O
32765,O
32766,O
32767,O
32768,O
32769,O
32770,B-LEGISLACAO
32771,I-LEGISLACAO
32772,I-LEGISLACAO
32773,I-LEGISLACAO
32774,O
32775,O
32776,O
32777,O
32778,O
32779,O
32780,O
32781,O
32782,O
32783,O
32784,O
32785,O
32786,O
32787,O
32788,O
32789,O
32790,O
32791,O
32792,O
32793,O
32794,O
32795,O
32796,O
32797,O
32798,O
32799,O
32800,O
32801,O
32802,O
32803,O
32804,O
32805,O
32806,O
32807,O
32808,O
32809,O
32810,O
32811,O
32812,O
32813,O
32814,O
32815,O
32816,O
32817,O
32818,O
32819,O
32820,O
32821,O
32822,O
32823,O
32824,O
32825,O
32826,O
32827,O
32828,O
32829,O
32830,O
32831,O
32832,O
32833,O
32834,O
32835,O
32836,O
32837,O
32838,O
32839,O
32840,O
32841,B-LEGISLACAO
32842,I-LEGISLACAO
32843,I-LEGISLACAO
32844,I-LEGISLACAO
32845,I-LEGISLACAO
32846,I-LEGISLACAO
32847,I-LEGISLACAO
32848,I-LEGISLACAO
32849,I-LEGISLACAO
32850,O
32851,O
32852,O
32853,O
32854,O
32855,O
32856,O
32857,O
32858,O
32859,O
32860,O
32861,O
32862,O
32863,O
32864,O
32865,O
32866,O
32867,O
32868,O
32869,O
32870,O
32871,O
32872,O
32873,O
32874,O
32875,O
32876,O
32877,O
32878,O
32879,O
32880,O
32881,O
32882,O
32883,O
32884,O
32885,O
32886,O
32887,O
32888,O
32889,O
32890,O
32891,O
32892,O
32893,O
32894,O
32895,O
32896,O
32897,O
32898,O
32899,O
32900,O
32901,O
32902,O
32903,O
32904,O
32905,O
32906,O
32907,O
32908,O
32909,O
32910,O
32911,O
32912,O
32913,O
32914,O
32915,O
32916,O
32917,O
32918,O
32919,O
32920,O
32921,O
32922,O
32923,O
32924,O
32925,O
32926,O
32927,O
32928,O
32929,O
32930,O
32931,O
32932,O
32933,O
32934,O
32935,O
32936,O
32937,O
32938,O
32939,O
32940,O
32941,O
32942,O
32943,O
32944,O
32945,O
32946,O
32947,O
32948,O
32949,O
32950,O
32951,O
32952,O
32953,O
32954,O
32955,O
32956,O
32957,O
32958,O
32959,O
32960,O
32961,O
32962,O
32963,O
32964,O
32965,O
32966,O
32967,O
32968,O
32969,O
32970,O
32971,O
32972,O
32973,O
32974,O
32975,O
32976,O
32977,O
32978,O
32979,O
32980,O
32981,O
32982,O
32983,O
32984,O
32985,O
32986,O
32987,O
32988,O
32989,O
32990,O
32991,O
32992,O
32993,O
32994,O
32995,O
32996,O
32997,O
32998,O
32999,O
33000,O
33001,O
33002,O
33003,O
33004,O
33005,O
33006,O
33007,O
33008,O
33009,O
33010,O
33011,O
33012,O
33013,O
33014,O
33015,O
33016,O
33017,O
33018,O
33019,O
33020,O
33021,O
33022,O
33023,O
33024,O
33025,O
33026,O
33027,O
33028,O
33029,O
33030,O
33031,O
33032,O
33033,O
33034,O
33035,O
33036,O
33037,O
33038,O
33039,O
33040,O
33041,O
33042,O
33043,O
33044,O
33045,O
33046,O
33047,O
33048,O
33049,O
33050,O
33051,O
33052,O
33053,O
33054,O
33055,O
33056,O
33057,O
33058,O
33059,O
33060,O
33061,O
33062,O
33063,O
33064,O
33065,O
33066,O
33067,O
33068,O
33069,O
33070,O
33071,O
33072,O
33073,O
33074,O
33075,O
33076,O
33077,O
33078,O
33079,O
33080,O
33081,O
33082,O
33083,O
33084,O
33085,O
33086,O
33087,O
33088,O
33089,O
33090,O
33091,O
33092,O
33093,O
33094,O
33095,O
33096,O
33097,O
33098,O
33099,O
33100,O
33101,O
33102,O
33103,O
33104,O
33105,O
33106,O
33107,O
33108,O
33109,O
33110,O
33111,O
33112,O
33113,O
33114,O
33115,O
33116,O
33117,O
33118,O
33119,O
33120,O
33121,O
33122,O
33123,O
33124,O
33125,O
33126,O
33127,O
33128,O
33129,O
33130,O
33131,O
33132,O
33133,O
33134,B-LEGISLACAO
33135,I-LEGISLACAO
33136,I-LEGISLACAO
33137,I-LEGISLACAO
33138,I-LEGISLACAO
33139,I-LEGISLACAO
33140,I-LEGISLACAO
33141,I-LEGISLACAO
33142,I-LEGISLACAO
33143,I-LEGISLACAO
33144,O
33145,O
33146,O
33147,O
33148,O
33149,O
33150,O
33151,O
33152,O
33153,O
33154,O
33155,O
33156,O
33157,O
33158,O
33159,O
33160,O
33161,O
33162,O
33163,O
33164,O
33165,O
33166,O
33167,O
33168,O
33169,O
33170,O
33171,O
33172,O
33173,O
33174,O
33175,O
33176,O
33177,O
33178,O
33179,O
33180,O
33181,O
33182,O
33183,O
33184,O
33185,O
33186,O
33187,O
33188,O
33189,O
33190,O
33191,O
33192,O
33193,O
33194,O
33195,O
33196,O
33197,O
33198,O
33199,O
33200,O
33201,O
33202,O
33203,O
33204,O
33205,O
33206,O
33207,O
33208,O
33209,O
33210,O
33211,O
33212,O
33213,O
33214,O
33215,O
33216,O
33217,O
33218,O
33219,O
33220,O
33221,O
33222,O
33223,O
33224,O
33225,O
33226,O
33227,O
33228,O
33229,O
33230,O
33231,O
33232,O
33233,O
33234,O
33235,O
33236,O
33237,O
33238,O
33239,O
33240,O
33241,O
33242,O
33243,O
33244,O
33245,O
33246,O
33247,O
33248,O
33249,O
33250,O
33251,O
33252,O
33253,O
33254,O
33255,O
33256,O
33257,O
33258,O
33259,O
33260,O
33261,O
33262,O
33263,O
33264,O
33265,O
33266,O
33267,O
33268,O
33269,O
33270,O
33271,O
33272,O
33273,O
33274,B-ORGANIZACAO
33275,I-ORGANIZACAO
33276,O
33277,O
33278,O
33279,O
33280,O
33281,O
33282,O
33283,O
33284,O
33285,O
33286,O
33287,O
33288,O
33289,O
33290,O
33291,O
33292,O
33293,O
33294,O
33295,O
33296,O
33297,O
33298,O
33299,O
33300,O
33301,O
33302,O
33303,O
33304,O
33305,O
33306,O
33307,O
33308,O
33309,O
33310,O
33311,O
33312,O
33313,O
33314,B-LEGISLACAO
33315,I-LEGISLACAO
33316,I-LEGISLACAO
33317,I-LEGISLACAO
33318,I-LEGISLACAO
33319,O
33320,O
33321,O
33322,O
33323,O
33324,O
33325,O
33326,O
33327,O
33328,O
33329,O
33330,O
33331,B-LEGISLACAO
33332,I-LEGISLACAO
33333,I-LEGISLACAO
33334,I-LEGISLACAO
33335,I-LEGISLACAO
33336,I-LEGISLACAO
33337,O
33338,O
33339,O
33340,O
33341,B-LEGISLACAO
33342,I-LEGISLACAO
33343,O
33344,O
33345,O
33346,O
33347,O
33348,B-LEGISLACAO
33349,I-LEGISLACAO
33350,I-LEGISLACAO
33351,I-LEGISLACAO
33352,I-LEGISLACAO
33353,I-LEGISLACAO
33354,O
33355,O
33356,O
33357,O
33358,O
33359,O
33360,O
33361,O
33362,O
33363,O
33364,O
33365,O
33366,O
33367,O
33368,O
33369,O
33370,O
33371,O
33372,O
33373,B-LEGISLACAO
33374,I-LEGISLACAO
33375,I-LEGISLACAO
33376,I-LEGISLACAO
33377,I-LEGISLACAO
33378,I-LEGISLACAO
33379,O
33380,O
33381,O
33382,O
33383,O
33384,O
33385,O
33386,O
33387,O
33388,O
33389,O
33390,O
33391,O
33392,O
33393,O
33394,O
33395,O
33396,O
33397,B-TEMPO
33398,O
33399,O
33400,O
33401,O
33402,O
33403,O
33404,O
33405,O
33406,O
33407,O
33408,O
33409,O
33410,O
33411,O
33412,O
33413,O
33414,O
33415,O
33416,O
33417,O
33418,O
33419,O
33420,O
33421,O
33422,O
33423,O
33424,O
33425,O
33426,O
33427,O
33428,O
33429,O
33430,B-LEGISLACAO
33431,I-LEGISLACAO
33432,O
33433,O
33434,O
33435,O
33436,O
33437,O
33438,O
33439,O
33440,O
33441,O
33442,O
33443,O
33444,O
33445,O
33446,O
33447,O
33448,O
33449,O
33450,O
33451,O
33452,O
33453,O
33454,O
33455,O
33456,O
33457,O
33458,O
33459,O
33460,O
33461,O
33462,O
33463,O
33464,O
33465,O
33466,O
33467,O
33468,O
33469,O
33470,O
33471,O
33472,O
33473,B-LEGISLACAO
33474,I-LEGISLACAO
33475,I-LEGISLACAO
33476,I-LEGISLACAO
33477,I-LEGISLACAO
33478,I-LEGISLACAO
33479,I-LEGISLACAO
33480,I-LEGISLACAO
33481,I-LEGISLACAO
33482,I-LEGISLACAO
33483,I-LEGISLACAO
33484,I-LEGISLACAO
33485,I-LEGISLACAO
33486,I-LEGISLACAO
33487,I-LEGISLACAO
33488,I-LEGISLACAO
33489,I-LEGISLACAO
33490,I-LEGISLACAO
33491,I-LEGISLACAO
33492,I-LEGISLACAO
33493,I-LEGISLACAO
33494,I-LEGISLACAO
33495,O
33496,O
33497,O
33498,O
33499,O
33500,O
33501,O
33502,O
33503,O
33504,O
33505,O
33506,O
33507,O
33508,O
33509,O
33510,O
33511,O
33512,O
33513,O
33514,O
33515,O
33516,O
33517,O
33518,O
33519,O
33520,O
33521,O
33522,O
33523,O
33524,O
33525,O
33526,O
33527,O
33528,O
33529,O
33530,O
33531,O
33532,O
33533,O
33534,O
33535,O
33536,O
33537,O
33538,O
33539,O
33540,O
33541,O
33542,O
33543,O
33544,O
33545,O
33546,O
33547,O
33548,O
33549,O
33550,O
33551,O
33552,O
33553,O
33554,O
33555,O
33556,O
33557,O
33558,O
33559,O
33560,O
33561,O
33562,O
33563,O
33564,O
33565,O
33566,O
33567,O
33568,O
33569,O
33570,O
33571,O
33572,O
33573,O
33574,O
33575,O
33576,O
33577,O
33578,O
33579,O
33580,O
33581,O
33582,O
33583,O
33584,O
33585,O
33586,O
33587,O
33588,O
33589,O
33590,O
33591,O
33592,O
33593,O
33594,O
33595,O
33596,O
33597,O
33598,O
33599,O
33600,O
33601,O
33602,O
33603,O
33604,O
33605,O
33606,O
33607,O
33608,O
33609,O
33610,O
33611,O
33612,O
33613,O
33614,O
33615,O
33616,O
33617,O
33618,O
33619,O
33620,O
33621,O
33622,O
33623,O
33624,O
33625,O
33626,O
33627,O
33628,O
33629,O
33630,O
33631,O
33632,O
33633,O
33634,B-LEGISLACAO
33635,I-LEGISLACAO
33636,I-LEGISLACAO
33637,I-LEGISLACAO
33638,I-LEGISLACAO
33639,I-LEGISLACAO
33640,I-LEGISLACAO
33641,I-LEGISLACAO
33642,I-LEGISLACAO
33643,I-LEGISLACAO
33644,I-LEGISLACAO
33645,O
33646,O
33647,B-LEGISLACAO
33648,I-LEGISLACAO
33649,I-LEGISLACAO
33650,I-LEGISLACAO
33651,I-LEGISLACAO
33652,I-LEGISLACAO
33653,I-LEGISLACAO
33654,I-LEGISLACAO
33655,I-LEGISLACAO
33656,I-LEGISLACAO
33657,I-LEGISLACAO
33658,O
33659,O
33660,O
33661,O
33662,O
33663,O
33664,O
33665,O
33666,O
33667,O
33668,B-LEGISLACAO
33669,I-LEGISLACAO
33670,I-LEGISLACAO
33671,I-LEGISLACAO
33672,I-LEGISLACAO
33673,I-LEGISLACAO
33674,I-LEGISLACAO
33675,I-LEGISLACAO
33676,I-LEGISLACAO
33677,I-LEGISLACAO
33678,I-LEGISLACAO
33679,O
33680,O
33681,O
33682,O
33683,O
33684,O
33685,B-LEGISLACAO
33686,I-LEGISLACAO
33687,O
33688,B-PESSOA
33689,I-PESSOA
33690,I-PESSOA
33691,O
33692,O
33693,O
33694,O
33695,O
33696,O
33697,B-JURISPRUDENCIA
33698,O
33699,O
33700,O
33701,O
33702,O
33703,B-TEMPO
33704,O
33705,O
33706,O
33707,O
33708,O
33709,O
33710,O
33711,O
33712,O
33713,B-LEGISLACAO
33714,I-LEGISLACAO
33715,O
33716,O
33717,O
33718,O
33719,O
33720,O
33721,O
33722,O
33723,O
33724,O
33725,O
33726,O
33727,O
33728,O
33729,O
33730,O
33731,O
33732,O
33733,O
33734,O
33735,O
33736,O
33737,O
33738,O
33739,O
33740,O
33741,O
33742,O
33743,O
33744,O
33745,O
33746,O
33747,O
33748,O
33749,O
33750,O
33751,O
33752,B-LEGISLACAO
33753,I-LEGISLACAO
33754,I-LEGISLACAO
33755,I-LEGISLACAO
33756,I-LEGISLACAO
33757,I-LEGISLACAO
33758,I-LEGISLACAO
33759,I-LEGISLACAO
33760,I-LEGISLACAO
33761,I-LEGISLACAO
33762,I-LEGISLACAO
33763,I-LEGISLACAO
33764,I-LEGISLACAO
33765,I-LEGISLACAO
33766,I-LEGISLACAO
33767,I-LEGISLACAO
33768,I-LEGISLACAO
33769,I-LEGISLACAO
33770,I-LEGISLACAO
33771,I-LEGISLACAO
33772,I-LEGISLACAO
33773,I-LEGISLACAO
33774,I-LEGISLACAO
33775,I-LEGISLACAO
33776,I-LEGISLACAO
33777,I-LEGISLACAO
33778,I-LEGISLACAO
33779,I-LEGISLACAO
33780,I-LEGISLACAO
33781,O
33782,O
33783,O
33784,O
33785,O
33786,O
33787,O
33788,O
33789,B-LEGISLACAO
33790,I-LEGISLACAO
33791,I-LEGISLACAO
33792,I-LEGISLACAO
33793,I-LEGISLACAO
33794,I-LEGISLACAO
33795,I-LEGISLACAO
33796,I-LEGISLACAO
33797,I-LEGISLACAO
